genres,app_name,release_date,price,id,developer
Indie,Aerofly FS 2 - USA Utah,2017.0,0,611210,IPACS
Casual,Idle Evolution,2017.0,4.99,577730,MTR
Indie,War for the Overworld - My Pet Dungeon Expansion,2017.0,7.99,542160,Brightrock Games
Adventure,Nancy Drew®: The Silent Spy,2013.0,19.99,572730,HeR Interactive
Action,League of Evil: Soundtrack + Extras,2017.0,1.99,618480,"Ratalaika Games S.L.,Woblyware Oy"
Action,Bloody Trapland 2: Curiosity - Soundtrack,2017.0,9.99,610270,"2Play,Fredrik Häthén Music"
Indie,Fantasy Grounds - Astral Antagonists (Token Pack),2017.0,4.99,617340,"SmiteWorks USA, LLC"
RPG,Collection - Crusader Kings II: Ultimate Unit Pack,2017.0,18.99,616180,Paradox Development Studio
RPG,Collection - Crusader Kings II: Ultimate Music Pack,2017.0,24.99,616160,Paradox Development Studio
Indie,Fantasy Grounds - Desert Encounters (Token Pack),2017.0,4.99,617400,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Greater Undead (Token Pack),2017.0,4.99,616540,"SmiteWorks USA, LLC"
RPG,Collection - Crusader Kings II: Dynasty Shield Pack,2017.0,6.99,616210,Paradox Development Studio
Adventure,Incorp Inc,2017.0,3.99,567200,HJO Creations
Action,COMPOUND,,0,615120,
Casual,Blue-Collar Astronaut - OST by Charlie Armour,2017.0,1.99,616600,Mutated Software
Simulation,Trainz Route: Legacy of the Burlington Northern II,2017.0,29.99,610910,N3V Games
Adventure,Item Pack for Arcane RE-Raise,2017.0,0.99,611942,Arcane Raise
Adventure,Extra Character (Male #4) + Item Pack for Arcane RE-Raise,2017.0,3.99,611941,Arcane Raise
Sports,AFL Evolution,2017.0,49.99,435020,Wicked Witch Software
Adventure,Extra Character (Male #3) + Item Pack for Arcane RE-Raise,2017.0,3.99,611940,Arcane Raise
Adventure,Extra Character (Male #1) + Item Pack for Arcane RE-Raise,2017.0,3.99,611924,Arcane Raise
Adventure,Extra Character (Female #3) + Item Pack for Arcane RE-Raise,2017.0,3.99,611922,Arcane Raise
Adventure,Extra Character (Male #2) + Item Pack for Arcane RE-Raise,2017.0,3.99,611925,Arcane Raise
Adventure,Extra Character (Female #4) + Item Pack for Arcane RE-Raise,2017.0,3.99,611923,Arcane Raise
Movie,Under the Boardwalk: The MONOPOLY Story,2011.0,2.99,607090,
Action,Rocket League®  - The Fate of the Furious™ Ice Charger,2017.0,1.99,457192,"Psyonix, Inc."
Movie,God Made Me: The Very Worst of Keith Malley Volume 2,2017.0,3.99,616410,
Action,LEGO City Undercover,2017.0,39.99,578330,Traveller's Tales
Movie,The Founder,2017.0,4.99,597360,
Episodic,Yu-Gi-Oh! Classic,2001.0,1.99,594860,
Early Access,Fort Awesome,,6.99,594120,
Action,Black River,2017.0,6.99,585090,Crow's Perch
Action,Attack On Kitten,,0,618560,Wisp Entertainment
Casual,Zen Garden,2017.0,4.99,592660,300 fps
Action,Lil Tanks Original Soundtrack,2017.0,4.99,619980,Lead Money Games
Indie,Basketball Court VR,,0.99,498370,
Casual,Basketball Court VR Demo,,0,503930,
Action,Armor Clash II [RTS],2017.0,9.99,562420,Windforce
Early Access,Chaos Edge,,6.99,612220,
Action,Survivalizm - The Animal Simulator,2017.0,14.99,597920,IronBoundManzer
Action,Slug Blast,2017.0,0.99,618540,CASGames
Massively Multiplayer,SoulSaverOnline,2012.0,0,542590,Smartbig Corportion
Utilities,SourVR Video Player Deluxe Edition,,4.99,607690,
Action,Radiant Crusade,,7.99,613850,
Adventure,Catsby,2017.0,4.99,590270,OOTOTGames
Adventure,Kio's Adventure,2017.0,1.99,612070,Spacelight Studio
RPG,Galactic Keep,2017.0,9.99,587440,Gilded Skull Games
Action,Exterminator,,9.99,597670,
Simulation,FSX Steam Edition: Toposim US Southwest Add-On,2017.0,14.99,602800,Toposim
Simulation,FSX Steam Edition: Northrop F-89 Scorpion Add-On,2017.0,12.99,536541,Virtavia
Simulation,FSX Steam Edition: Toposim US West Coast Add-On,2017.0,14.99,602810,Toposim
Casual,FourChords Guitar Karaoke - Classic Rock Mix 3,2017.0,4.99,582072,Musopia
Simulation,Train Simulator: CRH 380A High Speed Train Add-On,2017.0,19.99,376955,Just Trains
Simulation,Train Simulator: South West China High Speed Route Add-On,2017.0,29.99,376954,Just Trains
Action,Johnny Graves—The Unchosen One,2017.0,4.99,476030,Stupid Stupid Games
Simulation,Stellaris: Utopia,2017.0,19.99,553280,Paradox Development Studio
Simulation,Scourge of War: Wavre,2017.0,19.99,610010,NorbSoftDev
Casual,GORB,2017.0,0.99,612310,Jon Gallant
Action,Cannons-Defenders: Steam Edition,2017.0,0.99,617710,REX PEX GAMES
Indie,Fields XY,2017.0,4.99,552900,"Liam Hughes,Ryan Cooper"
Adventure,Detective Hank and the Golden Sneeze Soundtrack,2017.0,4.99,617890,Obsessive Science Games
Action,GIBZ,2017.0,7.99,448320,Torrunt
Early Access,Xark,,0,546670,
Indie,Win That War!,2017.0,19.99,599040,Insane Unity
Strategy,Civil War: 1865,2017.0,2.99,620630,HexWar Games
Adventure,Kith - Tales from the Fractured Plateaus,2017.0,Free,596710,Screwy Lightbulb
Movie,Aftermath,2017.0,4.99,582700,
Action,RGBverse,2017.0,Free,604950,Kyvos Studios
Adventure,Kith - Lorebook,2017.0,0.99,607100,
Action,Slime-san,2017.0,11.99,473530,Fabraz
Action,Slime-san - Official Soundtrack,2017.0,7.99,613000,Fabraz
Action,Duke Nukem's Bulletstorm Tour,2017.0,4.99,561730,People Can Fly
RPG,"Trapper Knight, Sharpshooter Princess",2017.0,14.99,589060,desunoya
Adventure,Forestry,,4.99,574010,
Action,Stardrift Nomads,2017.0,9.99,381250,Risen Games
Indie,Duck Hunting,2017.0,3.99,619330,Alekseev
Adventure,Unraveled: Tale of the Shipbreaker's Daughter,,0,341110,RosePortal Games
Indie,Dungeon Escape VR,,4.99,618920,
Action,Chernobyl: Terrorist Attack,2017.0,4.99,546810,Play Publishing
Action,Zombie Buster VR,,14.99,618590,
Action,Devade OST,2017.0,0.99,620000,Paleno Games
Casual,Station 21 - Space Station Simulator,2017.0,2.99,619140,Robert Ferry
Adventure,Fausts Alptraum,2015.0,0,574740,LaboRatStudio
Adventure,Hidden Expedition: The Pearl of Discord Collector's Edition,2017.0,9.99,610550,Eipix Entertainment
Casual,Bottle Flip Challenge VR,,2.99,620140,
Action,Fluffy Creatures VS The World,2017.0,0.99,619400,Amaterasu Software
Casual,Happy Campers,2017.0,9.99,603120,Razzart Visual
Action,Adventuring Gentleman,2017.0,7.99,564280,Ernests Klavins
Simulation,X-Plane 11 - Add-on: Aerosoft - CRJ 200,2011.0,49.99,582577,"Javier Rollon,Philipp Muenzel"
Action,Cluckles' Adventure,2017.0,2.99,605250,@lukasinspace
Action,Cluckles' Adventure Soundtrack,2017.0,0.99,615300,@lukasinspace
Adventure,Bridge to Another World: Burnt Dreams Collector's Edition,2017.0,9.99,622150,4 Friends Games
Action,2 Ninjas 1 Cup - Soundtrack,2017.0,Free,622500,Vogelfänger
Indie,Shadows of Adam OST,2017.0,3.99,604430,Something Classic Games LLC
Adventure,The Melody of Dust,,4.99,527110,
Indie,Kimmy,2017.0,9.99,600660,Star Maid Games
Action,The Signal From Tölva,2017.0,19.99,457760,Big Robot Ltd
Action,A Gummy's Life,2017.0,14.99,585190,EP Games®
Indie,Spellweaver Chronicles - The Holy Child,2017.0,9.99,615130,Dream Reactor
Action,Hunahpu: way of the Warrior,2017.0,6.99,595480,"Paper Pirates,rumata_lab"
Casual,Japanese Women - Animated Jigsaws,2017.0,9.99,617610,BottleCube inc.
Indie,100% Orange Juice - Kiriko & NoName Pack,2017.0,1.99,619510,Orange_Juice
Indie,TASTEE: Lethal Tactics - Map: Backyard Colosseum,2017.0,2.99,600320,SkyBox Labs
Action,Escape Lizards,2017.0,6.99,508940,Egodystonic Studios
Action,Spark the Electric Jester,2017.0,14.99,601810,Feperd Games
Action,Dash Fleet,2017.0,1.99,586160,phime studio LLC
Casual,SYNCH,2017.0,0,582830,"Travis Forkner,Will Nations,Hailee Ammons"
Adventure,Nightshade Soundtrack,2017.0,11.99,619630,"Red Entertainment,LANTERN ROOMS"
Action,Toukiden 2 - Mission Collection Set 3,2017.0,4.99,569689,"KOEI TECMO GAMES CO., LTD."
Zombies,Endless Horde,2017.0,1.99,618610,Ominous Entertainment
Action,Toukiden 2 - Armor: Hayatori Outfit / Horo Outfit,2017.0,1.99,569690,"KOEI TECMO GAMES CO., LTD."
Adventure,The Sexy Brutale,2017.0,19.99,552590,"Cavalier Game Studios,Tequila Works"
Casual,Cryptocracy,2017.0,0.99,612380,Dozen Minds OU
Action,Bayonetta,2017.0,19.99,460790,PlatinumGames
Video Production,MAGIX Video Pro X8 Steam Edition,2017.0,399.0,598860,MAGIX Software GmbH
Movie,The Thinning,2016.0,9.99,607980,
Action,Yooka-Laylee,2017.0,39.99,360830,Playtonic Games
Action,Yooka-Laylee Digital Artbook,2017.0,3.99,564251,Playtonic Games
Action,Yooka-Laylee Soundtrack,2017.0,9.99,564250,Playtonic Games
Comedy,Comedy Dynamics Classics: Full Frontal Comedy,1996.0,1.99,605730,
Casual,Rocksmith® 2014 Edition – Remastered – Variety Song Pack IX,2017.0,9.99,590194,Ubisoft - San Francisco
Casual,Rocksmith® 2014 Edition – Remastered – James Bay - “Let It Go”,2017.0,2.99,590190,Ubisoft - San Francisco
Casual,Rocksmith® 2014 Edition – Remastered – Jack Johnson - “Banana Pancakes”,2017.0,2.99,590191,Ubisoft - San Francisco
Action,Aaero,2017.0,14.99,499890,Mad Fellows
RPG,Shock Tactics,2017.0,19.99,473610,Point Blank Games
Casual,Rocksmith® 2014 Edition – Remastered – Joe Satriani - “Surfing with the Alien”,2017.0,2.99,590192,Ubisoft - San Francisco
Casual,Rocksmith® 2014 Edition – Remastered – 311 - “All Mixed Up”,2017.0,2.99,590193,Ubisoft - San Francisco
Adventure,A Rose in the Twilight / ロゼと黄昏の古城 - Digital Art Book / デジタル・アートブック,2017.0,4.99,578280,"Nippon Ichi Software, Inc."
Adventure,A Rose in the Twilight / ロゼと黄昏の古城 - Digital Soundtrack / デジタル・サウンドトラック,2017.0,4.99,578281,"Nippon Ichi Software, Inc."
Adventure,A Rose in the Twilight / ロゼと黄昏の古城,2017.0,19.99,548840,"Nippon Ichi Software, Inc."
Casual,Spring Bonus,2017.0,6.99,619930,Grey Alien Games
Action,Snow Moto Racing Freedom,2017.0,29.99,587400,Zordix AB
Casual,Divine Ascent,2017.0,4.99,606300,Absorb Reality
Indie,Cosmic Star Heroine,2017.0,14.99,256460,Zeboyd Games
Tutorial,Robotpencil Presents: How To Improve Your Weaknesses,2017.0,2.99,549550,
Action,Dead Rising 4 - Frank Rising,2017.0,9.99,593051,"Capcom Game Studio Vancouver, Inc."
Design & Illustration,Robotpencil Presents: Power of Lighting,2017.0,3.99,549590,
Design & Illustration,Robotpencil Presents: Painting Rusty Armor,2017.0,2.99,549570,
Design & Illustration,Robotpencil Presents: Insight: Design Practically,2017.0,3.99,621430,
Casual,Save Their Souls,2017.0,1.99,596810,BIOSZARD Dev
Action,Escape Lizards - OST,2017.0,1.99,622580,Egodystonic Studios
Adventure,The Eyes of Ara Original Soundtrack,2017.0,4.99,534930,100 Stones Interactive
Adventure,Sons of Triskelion,2017.0,3.99,592060,Warfare Studios
Adventure,The Eyes of Ara Castle Maps,2017.0,2.99,534931,100 Stones Interactive
Action,Tornuffalo - Full-Body Action with Vive Trackers,,Free,622110,
Simulation,Train Simulator: North Jersey Coast & Morristown Lines Route Add-On,2017.0,39.99,500218,Dovetail Games
Simulation,FSX Steam Edition: Night Environment: France Add-On,2017.0,29.99,602814,Chris Bell - Creative Design Studios
Simulation,Train Simulator: NJ TRANSIT® Arrow III EMU Add-On,2017.0,19.99,500247,Dovetail Games
Simulation,FSX Steam Edition: Beechcraft ®T-34B Mentor ® Add-On,2017.0,19.99,500238,Carenado
Action,Stunt Toys,2017.0,2.99,597720,"IKI STUDIOS, LLC"
Simulation,X-Plane 11 - Add-on: Aerosoft - Airport Berlin-Tegel,2017.0,24.99,582576,"PadLabs GmbH,Stairport Sceneries"
Action,Rumpus,2017.0,14.99,542220,Polyraptor Games
Casual,KROSMAGA,2017.0,Free,609940,Ankama Studio
Adventure,Cursery: The Crooked Man and the Crooked Cat Collector's Edition,2017.0,9.99,622200,Blue Tea Games
Episodic,Yu-Gi-Oh! GX,2005.0,1.99,594870,
Action,Vecitas,2017.0,7.99,555830,"Sachonski,Renato Milanesi,Sith"
Indie,Fantasy Grounds - Mini-Dungeon #018: Neotomas' Paradise (PFRPG),2017.0,2.99,578500,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Red Dragons (Token Pack),2017.0,2.99,620930,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Silver Dragons (Token Pack),2017.0,2.99,620950,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Green Dragons (Token Pack),2017.0,2.99,620920,"SmiteWorks USA, LLC"
Casual,Virtually Impossible,,9.99,621780,
Indie,Fantasy Grounds - Gold Dragons (Token Pack),2017.0,2.99,620910,"SmiteWorks USA, LLC"
Action,Conran - The dinky Raccoon,2017.0,4.99,612150,Nifty Productions
Simulation,TS Marketplace: Munich to Garmisch Scenario Pack 01 Add-On,2017.0,9.99,500240,Skyhook Games
Simulation,TS Marketplace: Köln Koblenz Scenario Pack 01 Add-On,2017.0,9.99,500216,Skyhook Games
Massively Multiplayer,Skyforge,2017.0,0,414530,Allods Team
Massively Multiplayer,Skyforge - Master Booster Pack,2017.0,79.99,546372,Allods Team
Massively Multiplayer,Skyforge - Pro Booster Pack,2017.0,14.99,546371,Allods Team
Massively Multiplayer,Skyforge - Starter Booster Pack,2017.0,7.99,546370,Allods Team
Massively Multiplayer,Skyforge - Class Booster Pack,2017.0,34.99,546373,Allods Team
Massively Multiplayer,Skyforge - Free Steam Welcome Gift,2017.0,Free,602750,Allods Team
Massively Multiplayer,Skyforge - Costume Booster Pack,2017.0,119.99,546374,Allods Team
Action,Warface - Engineer Tournament Pack,2017.0,34.99,617001,Crytek
Action,Warface - Crysis Female Nanosuit Pack,2017.0,34.99,616840,Crytek
Action,Warface - Crysis Male Nanosuit Pack,2017.0,34.99,616960,Crytek
Action,Warface - Rifleman Tournament Pack,2017.0,34.99,616980,Crytek
Action,Warface - Medic Tournament Pack,2017.0,34.99,617000,Crytek
Action,Warface - Sniper Tournament Pack,2017.0,34.99,616990,Crytek
Adventure,The Wild Eternal,2017.0,14.99,554810,Ilsanjo
Casual,Link Twin,2017.0,3.99,612890,Lorraine Studio
Action,Gloom,2017.0,9.99,619280,Hunchback Studio
Action,Mr. Shifty,2017.0,14.99,489140,Team Shifty
Sports,The Professor Presents: #GotHandles,,Free,615650,
Action,Gloom Official Soundtrack,2017.0,2.99,620470,Hunchback Studio
Action,Mr. Shifty OST,2017.0,4.99,615260,Team Shifty
Indie,Fantasy Grounds - Mini-Dungeon #020: Sepulchre of the Witching Hour's Sage (PFRPG),2017.0,2.99,587610,"SmiteWorks USA, LLC"
Simulation,Project Highrise: Las Vegas,2017.0,6.99,582540,SomaSim
Action,The Ruins: VR Escape the Room,,5.99,592320,
Indie,Ashes of the Singularity: Escalation - Inception DLC,2017.0,2.99,579270,"Stardock Entertainment,Oxide Games"
Adventure,EGG HUNT VR,,0,621140,
Casual,Fourtex Jugo,2017.0,9.99,499560,Salty Dog Digital
Casual,Zaccaria Pinball - Circus 2017 Table,2017.0,2.99,623790,Magic Pixel Kft.
Adventure,Twist of Destiny,2017.0,8.99,615150,Oneshark
Comedy,Free Enterprise,1999.0,2.99,624660,
Action,Steampunk Syndicate,2017.0,1.99,585360,Stereo7 Games
Adventure,The Search,2017.0,3.99,566190,Jason Godbey
Action,Wrecked: Get Your Ship Together,,Free,619600,
Early Access,Hello inc VR,,14.99,616050,
Indie,Soma Spirits: Rebalance,2017.0,4.99,587310,Torch60
Casual,LASER STRIKERS,2017.0,4.99,600500,Koth Studo
Design &amp; Illustration,RPG Maker MV - Medieval Dungeons,2017.0,9.99,618661,"KADOKAWA,Yoji Ojima,PVGames"
Design &amp; Illustration,RPG Maker MV - Medieval Bosses,2017.0,4.99,618662,"KADOKAWA,Yoji Ojima,PVGames"
Design &amp; Illustration,RPG Maker MV - Time Fantasy: Winter Tiles,2017.0,4.99,618663,"KADOKAWA,Yoji Ojima"
Design &amp; Illustration,RPG Maker MV - Spanish Guitar Strings,2017.0,13.99,618664,Murray Atkinson
Action,Captain Kaon,2017.0,6.99,527380,Engage Pixel
Action,Fishermurs,2017.0,4.99,564210,Reward Hunters
Adventure,Final Cut: Encore Collector's Edition,2017.0,9.99,622550,Eipix Entertainment
Action,My Own Little Planet,2017.0,5.99,603250,Lucas Parise
Indie,My own little planet - Official Soundtrack,2017.0,1.99,624360,Lucas Parise
Action,Arcane Maelstrom,2017.0,6.99,580950,YellowEgg game studios
Casual,Premium Pool Arena,2017.0,1.99,616240,Iceflake Studios
Action,Aesthetic Melody - Soundtrack,2017.0,2.99,622130,Adam DeLease
Indie,Sonny,2017.0,7.99,586750,Krin Juangbhanich
Action,Voodoo Vince: Remastered,2017.0,14.99,545980,"Beep Games, Inc."
Action,Toukiden 2 - Mission Collection Set 4,2017.0,4.99,569692,"KOEI TECMO GAMES CO., LTD."
Casual,Puzzle Guardians,2017.0,10.99,607670,Miryn Innovation
Indie,Witch of Ice Kingdom,2014.0,0.99,619720,Windward_Birds
Action,GunHero,2017.0,7.99,568840,Olli-Samuli Lehmus
Casual,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers Song Pack,2017.0,11.99,590200,Ubisoft - San Francisco
Casual,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Redemption Song”,2017.0,2.99,590195,Ubisoft - San Francisco
Movie,Sailor Moon R: The Movie,1993.0,4.99,613960,
Adventure,Marvel's Guardians of the Galaxy: The Telltale Series,2017.0,24.99,579950,Telltale Games
Adventure,Full Throttle Remastered,2017.0,14.99,228360,"Double Fine Productions,Shiny Shoe"
Casual,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Could You Be Loved”,2017.0,2.99,590198,Ubisoft - San Francisco
Strategy,Call to Power II,2000.0,5.99,572050,Activision
Casual,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Buffalo Soldier”,2017.0,2.99,590199,Ubisoft - San Francisco
Adventure,Return to Zork,1993.0,5.99,585240,Activision
Adventure,Spycraft: The Great Game,1996.0,5.99,569220,Activision
RPG,Vampire: The Masquerade - Redemption,2000.0,5.99,559680,Nihilistic Software
Adventure,Zork Anthology,1989.0,5.99,570580,Infocom
Adventure,Zork: Grand Inquisitor,1997.0,5.99,570680,Activision
Action,Watch_Dogs® 2 - Retro Modernist Pack,2017.0,6.99,597070,Ubisoft
Action,Watch_Dogs® 2 - Glow_Pro Pack,2017.0,6.99,597071,Ubisoft
Action,WaveLand,2017.0,9.99,532170,rologfos
Casual,Bang Bang Car,2017.0,0,592780,Galaxy Game Studio
Indie,WaveLand - Soundtrack,2017.0,4.99,621520,rologfos
Racing,Ride 2 Free Bikes Pack 6,2017.0,Free,592830,Milestone S.r.l.
Simulation,X-Plane 11 - Add-on: Aerosoft - Airport Zurich V2,2017.0,29.99,582578,PadLabs GmbH
Action,Forts,2017.0,14.99,410900,EarthWork Games
Action,Epic Mayhem,2017.0,1.99,612430,Lance Kettledas
Action,SpellForce 2 Soundtrack,2017.0,4.99,624840,Phenomic
Simulation,FSX Steam Edition: Discover USA Add-On,2017.0,16.99,556223,First Class Simulations
Indie,Fantasy Grounds - Codex Infernus: The Savage Guide to Hell (Savage Worlds),2017.0,11.99,609730,"SmiteWorks USA, LLC"
Adventure,Odyssey - The Next Generation Science Game,2017.0,14.99,558110,The Young Socratics
Strategy,Battle for Enlor,2017.0,3.99,614880,Sonera Game Studio
Indie,Fantasy Grounds - B04 The Cave Beast Hoard (PFRPG),2017.0,6.99,605670,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Ddraig Goch's Tyranny 1 (Token Pack),2017.0,5.99,621200,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Ddraig Goch's Samhain Undead 1 (Token Pack),2017.0,5.99,621180,"SmiteWorks USA, LLC"
Adventure,Pixel Sand,2017.0,4.99,584880,Kongroth
Casual,Doodle Mafia,2017.0,5.99,598940,JoyBits Ltd.
Action,Tanki X,2017.0,Free,607200,AlternativaPlatform
Action,Brawlout,2017.0,19.99,263720,Angry Mob Games
Adventure,Academagia: The Making of Mages,2010.0,15.99,533480,"Black Chicken Studios, inc."
Adventure,Memory of a Broken Dimension,,0,544300,OUTBOUNDS
Utilities,Handy Dice,2017.0,2.99,556850,Nuclear
Action,Alien Swarm: Reactive Drop,2017.0,Free,563560,Reactive Drop Team
Strategy,Halo Wars: Definitive Edition,2017.0,19.99,459220,"Ensemble Studios,Behaviour Interactive,343 Industries"
,Alien Swarm: Reactive Drop Dedicated Server,2017.0,0,582400,
Early Access,Boxplosion,,7.99,612840,
Adventure,Grimoire Chronicles,2017.0,3.99,607040,Warfare Studios
Casual,Everything OST,2017.0,6.99,619940,David OReilly
Simulation,Craft Keep VR,,14.99,546350,
Animation &amp; Modeling,AppGameKit - GameGuru Loader,2017.0,39.99,623270,The Game Creators
Action,TankBlitz,2017.0,7.99,620710,Onur Vural and Leigh Christian
Adventure,Haunted Legends: The Bronze Horseman Collector's Edition,2017.0,9.99,623460,ERS G Studios
Casual,Ramify,2017.0,2.99,534560,Create Something Interesting
Action,Forgotten Chambers,,19.99,574890,
Action,"Filthy, Stinking, Orcs!",,13.99,590560,
Action,Orbt XL,2017.0,0.99,615610,Nickervision Studios
Casual,猫肉「Cat Meat」,2017.0,0.99,464530,"2D Heroes,Ursa Games"
Episodic,Death Note,2007.0,1.99,627680,
Action,Dead Drop,2017.0,5.99,587970,Ethan Waite
Casual,aMAZE 2,2017.0,0.99,628750,Blender Games
Action,Baskhead Training,,7.99,582110,
Indie,Fantasy Grounds - Winged Fiends (Token Pack),2017.0,4.99,628980,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Animals (Token Pack),2017.0,4.99,629490,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - No Legged Fiends (Token Pack),2017.0,0,628310,"SmiteWorks USA, LLC"
Indie,Fantasy Grounds - Four-Legged Fiends (Token Pack),2017.0,4.99,626240,"SmiteWorks USA, LLC"
